split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,1801,cpbsd_instance_2547_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2547_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2547_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,55.23186492919922,55.23371696472168,0.009973642499314215,1.4278752493986446,0.56,0.56,True,
train,1802,cpbsd_instance_2548_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2548_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2548_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,138.76924204826355,138.7710120677948,0.009880799828266387,1.7262735149094148,0.576,0.576,True,
train,1803,cpbsd_instance_2549_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2549_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2549_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0176429748535,300.0194411277771,0.039755589897637,1.3750300057501728,0.476,0.476,True,
train,1804,cpbsd_instance_254_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_254_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_254_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.00762701034546,300.0094199180603,0.018284712203992047,1.807249121581906,0.628,0.628,True,
train,1805,cpbsd_instance_2550_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2550_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2550_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,84.976881980896,84.97865509986877,0.009789124474646006,1.6062398265464868,0.548,0.548,True,
train,1806,cpbsd_instance_2551_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2551_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2551_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,56.23583197593689,56.23761200904846,0.009862752997156356,1.5589000514988383,0.536,0.536,True,
train,1807,cpbsd_instance_2552_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2552_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2552_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,89.52152395248413,89.52330422401428,0.009663649100959773,1.6875118201175054,0.616,0.616,True,
train,1808,cpbsd_instance_2553_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2553_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2553_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,58.871484994888306,58.873242139816284,0.009342393417624361,1.7337660696871326,0.628,0.628,True,
train,1809,cpbsd_instance_2554_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2554_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2554_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,93.83865404129028,93.84041404724121,0.009465866503317785,1.6245222198321694,0.6,0.6,True,
train,1810,cpbsd_instance_2555_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_2555_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_010/cpbsd_instance_2555_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,63.35831904411316,63.3601131439209,0.009908629773999932,1.642209408199217,0.648,0.648,True,
