split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,0,cpbsd_instance_001_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_001_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_001_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,0.40809082984924316,0.40834689140319824,0.007906751051231757,9.696437731760016,0.492,0.492,True,
train,1,cpbsd_instance_002_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_002_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_002_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,0.7259550094604492,0.7259790897369385,0.009883345501281515,14.689330251436646,0.592,0.592,True,
train,2,cpbsd_instance_003_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_003_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_003_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,1.1876580715179443,1.1876790523529053,0.009077144366851078,8.988602769599215,0.444,0.444,True,
train,3,cpbsd_instance_004_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_004_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_004_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,10.155307054519653,10.155326128005981,0.009818813135463043,3.7100164850420327,0.68,0.68,True,
train,4,cpbsd_instance_005_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_005_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_005_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,1.3376309871673584,1.3376529216766357,0.008309929496944838,12.881063212971505,0.956,0.956,True,
train,5,cpbsd_instance_006_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_006_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_006_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,2.985741138458252,2.9857611656188965,0.00917849923267599,4.623562332585104,0.676,0.676,True,
train,6,cpbsd_instance_007_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_007_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_007_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,0.5135171413421631,0.5135371685028076,0.007103499781375371,8.608644531437408,0.576,0.576,True,
train,7,cpbsd_instance_008_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_008_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_008_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,0.8606560230255127,0.8606789112091064,0.007034739264469437,9.050241266042578,0.496,0.496,True,
train,8,cpbsd_instance_009_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_009_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_009_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,0.7433609962463379,0.7433760166168213,0.009984079131440792,2.660129082761065,0.276,0.276,True,
train,9,cpbsd_instance_010_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/instances/cpbsd_instance_010_N5_K50_normal_rho0.0_full_random_ind.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_random_ind_n5/results/cpbsd_instance_010_N5_K50_normal_rho0.0_full_random_ind__mb.json,2,5.073387861251831,5.07340407371521,0.009483807254803545,10.46216600777275,0.812,0.812,True,
