split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,3601,cpbsd_instance_4183_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4183_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4183_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.00780606269836,300.00972604751587,0.011548044501724399,1.4404003419252742,0.488,0.488,True,
train,3602,cpbsd_instance_4184_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4184_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4184_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,68.99544405937195,68.99722480773926,0.009875440977073031,1.523674675724814,0.58,0.58,True,
train,3603,cpbsd_instance_4185_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4185_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4185_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,58.61757278442383,58.61940574645996,0.008849339689353964,1.5603189086345235,0.592,0.592,True,
train,3604,cpbsd_instance_4186_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4186_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4186_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,105.95520901679993,105.95699501037598,0.009634258088012068,1.769812168182968,0.556,0.556,True,
train,3605,cpbsd_instance_4187_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4187_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4187_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,77.17787718772888,77.17966890335083,0.009646484640189554,1.624637306671827,0.532,0.532,True,
train,3606,cpbsd_instance_4188_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4188_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4188_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0209889411926,300.0227861404419,0.043400626813299516,1.4513097707183433,0.6,0.6,True,
train,3607,cpbsd_instance_4189_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4189_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4189_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,75.07363104820251,75.07541394233704,0.00974511947857796,1.7629256526156696,0.628,0.628,True,
train,3608,cpbsd_instance_418_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_418_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_418_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,42.75477600097656,42.75656604766846,0.007871385287700592,1.5892308856525004,0.604,0.604,True,
train,3609,cpbsd_instance_4190_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4190_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4190_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0101490020752,300.01195311546326,0.009927531349517977,1.585585665787546,0.576,0.576,True,
train,3610,cpbsd_instance_4191_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4191_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_019/cpbsd_instance_4191_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,70.38673901557922,70.38852500915527,0.009848680446111114,1.5805679087640554,0.544,0.544,True,
