split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,3201,cpbsd_instance_381_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_381_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_381_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,262.09420680999756,262.0961720943451,0.009962466444005273,1.5995415527056314,0.552,0.552,True,
train,3202,cpbsd_instance_3820_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3820_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3820_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,264.0511758327484,264.05300092697144,0.00993924417853881,1.775097125825299,0.548,0.548,True,
train,3203,cpbsd_instance_3821_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3821_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3821_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0092279911041,300.01103591918945,0.020158005451147532,1.6517832748472128,0.528,0.528,True,
train,3204,cpbsd_instance_3822_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3822_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3822_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,87.48973083496094,87.49150204658508,0.009973950848076783,1.731666907250887,0.552,0.552,True,
train,3205,cpbsd_instance_3823_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3823_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3823_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,161.48483610153198,161.48667979240417,0.009942504381640195,1.7420225433647865,0.648,0.648,True,
train,3206,cpbsd_instance_3824_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3824_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3824_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,57.487093925476074,57.48885703086853,0.009707262320284375,1.6321993295500594,0.572,0.572,True,
train,3207,cpbsd_instance_3825_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3825_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3825_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.02571415901184,300.0275011062622,0.04314901854719017,1.3717097405089431,0.596,0.596,True,
train,3208,cpbsd_instance_3826_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3826_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3826_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,186.5003480911255,186.50208282470703,0.009787715262367807,1.5617428397135051,0.544,0.544,True,
train,3209,cpbsd_instance_3827_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3827_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3827_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,40.04905819892883,40.05082607269287,0.008865370246622555,1.614425607302545,0.556,0.556,True,
train,3210,cpbsd_instance_3828_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3828_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_017/cpbsd_instance_3828_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,125.36625814437866,125.36802196502686,0.009639515195301332,1.8527041183200597,0.632,0.632,True,
