split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,3001,cpbsd_instance_3638_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3638_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3638_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,238.61577892303467,238.6176679134369,0.009953442796607344,1.624938963711635,0.552,0.552,True,
train,3002,cpbsd_instance_3639_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3639_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3639_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,225.66701793670654,225.668790102005,0.009811418846817159,1.7410898135030786,0.564,0.564,True,
train,3003,cpbsd_instance_363_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_363_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_363_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,163.74603390693665,163.74782586097717,0.00981720850452558,1.6346040501124846,0.628,0.628,True,
train,3004,cpbsd_instance_3640_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3640_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3640_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,106.05893802642822,106.06068897247314,0.00978007156923097,1.6120815694857682,0.612,0.612,True,
train,3005,cpbsd_instance_3641_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3641_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3641_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,228.59395790100098,228.59570384025574,0.00986031733043056,1.6177907526577149,0.668,0.668,True,
train,3006,cpbsd_instance_3642_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3642_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3642_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,57.75537896156311,57.757128953933716,0.009695222219634281,1.555176596106164,0.584,0.584,True,
train,3007,cpbsd_instance_3643_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3643_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3643_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0116901397705,300.0134871006012,0.012751679964567861,1.7587997122448926,0.568,0.568,True,
train,3008,cpbsd_instance_3644_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3644_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3644_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,79.09145188331604,79.09319305419922,0.0096595832066718,1.7583583835992118,0.636,0.636,True,
train,3009,cpbsd_instance_3645_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3645_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3645_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,111.95767998695374,111.95944380760193,0.009730032710184543,1.5391197549980842,0.692,0.692,True,
train,3010,cpbsd_instance_3646_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3646_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_016/cpbsd_instance_3646_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,65.02894306182861,65.03072595596313,0.009817744042739695,1.738529937559487,0.636,0.636,True,
