split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,401,cpbsd_instance_1274_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1274_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1274_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0180130004883,300.01997780799866,0.03684939573911674,1.5132770187452254,0.528,0.528,True,
train,402,cpbsd_instance_1275_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1275_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1275_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,64.68889594078064,64.69072604179382,0.00932090084454711,1.6717895053954082,0.62,0.62,True,
train,403,cpbsd_instance_1276_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1276_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1276_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,275.5947439670563,275.5965518951416,0.00997618681710541,1.5359519224868767,0.564,0.564,True,
train,404,cpbsd_instance_1277_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1277_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1277_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,20.0125470161438,20.01434588432312,0.009983617464104222,1.933956916972163,0.62,0.62,True,
train,405,cpbsd_instance_1278_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1278_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1278_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,180.2125301361084,180.21442317962646,0.009478585712431308,1.6685739532831465,0.632,0.632,True,
train,406,cpbsd_instance_1279_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1279_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1279_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,39.77313709259033,39.7749719619751,0.00983010122507221,1.6502043933049069,0.564,0.564,True,
train,407,cpbsd_instance_127_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_127_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_127_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0173268318176,300.01913714408875,0.057258133901928174,1.5108430855936537,0.664,0.664,True,
train,408,cpbsd_instance_1280_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1280_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1280_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,105.25770998001099,105.25950694084167,0.00952712634835634,1.7182115245896261,0.528,0.528,True,
train,409,cpbsd_instance_1281_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1281_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1281_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,64.139564037323,64.14136290550232,0.00965705937731268,1.5723997546331607,0.58,0.58,True,
train,410,cpbsd_instance_1282_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1282_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1282_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,256.3612129688263,256.363068819046,0.00987346969701695,1.623313982866302,0.588,0.588,True,
train,411,cpbsd_instance_1283_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1283_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1283_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,74.46164202690125,74.463449716568,0.009823113063556068,1.8048976033033513,0.596,0.596,True,
train,412,cpbsd_instance_1284_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_1284_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_003/cpbsd_instance_1284_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,94.75519108772278,94.75699996948242,0.009645595789309767,1.5816639466634714,0.56,0.56,True,
