instance_id,seed,n,k,method,revenue_in_sample,revenue_out_sample,solver_runtime,status_code,result_path,gcn_inference_time,candidate_generation_time,bundle_space_size,bundle_space_fraction,full_bundle_space_size,raw_customer_bundle_count,unique_threshold_bundle_count,threshold,ratio_to_bsp,ratio_to_cpbsd_a,run_root
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260413,30,50,FCP-pruned-MB,10.45123730219893,5.590182583075911,32.69031596183777,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.10133099555969238,0.00011706352233886719,51,4.7497451305389404e-08,1073741824,50,50,0.5,1.2419815541311152,1.1243382661021182,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260413,30,50,BSP,8.41496982578825,6.97406112524468,600.6805667877197,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1073741824,,,,1.0,0.9052777493854973,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260413,30,50,CPBSD-A,9.295456374024804,8.560509880327347,600.888435125351,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1073741824,,,,1.1046333577499283,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260414,30,50,FCP-pruned-MB,10.811153446972309,5.938271908671677,38.096611976623535,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.0889890193939209,0.00013589859008789062,51,4.7497451305389404e-08,1073741824,50,50,0.5,1.2847523309082207,1.0912596255836553,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260414,30,50,BSP,8.414970875615893,7.0098224328159935,302.54391384124756,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1073741824,,,,1.0,0.8493929914197695,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260414,30,50,CPBSD-A,9.907040628567206,8.6842150770154,600.5368411540985,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1073741824,,,,1.1773113389227396,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260415,30,50,FCP-pruned-MB,10.609957246781306,5.333837501087417,44.12069082260132,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.16115999221801758,0.0002598762512207031,50,4.6566128730773926e-08,1073741824,50,49,0.5,1.3016106428440817,1.1217678580916097,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260415,30,50,BSP,8.151406340376905,6.8618615957967295,600.7944660186768,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1073741824,,,,1.0,0.8618305821781643,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260415,30,50,CPBSD-A,9.458246793442035,8.519755112909627,600.5489389896393,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1073741824,,,,1.1603208573460349,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm,20260416,30,50,FCP-pruned-MB,11.101817513507722,5.314706915800065,45.89099597930908,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260416/results/cpbsd_instance_001_N30_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.15950226783752441,0.00023603439331054688,51,4.7497451305389404e-08,1073741824,50,50,0.5,1.165090422487368,1.0683360027035376,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n30/normal_rho0.5_full_hvhm/runs/seed_20260416
