split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,2601,cpbsd_instance_3274_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3274_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3274_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,204.17367601394653,204.1755599975586,0.009879241414632296,1.7052934706776215,0.636,0.636,True,
train,2602,cpbsd_instance_3275_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3275_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3275_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,85.8213951587677,85.82329487800598,0.009528677221982857,1.9583564118677088,0.688,0.688,True,
train,2603,cpbsd_instance_3276_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3276_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3276_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,69.97526907920837,69.97706508636475,0.009995869779347777,1.7843458535971897,0.66,0.66,True,
train,2604,cpbsd_instance_3277_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3277_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3277_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,137.8850998878479,137.88688206672668,0.009957628661168564,1.6602963133080708,0.568,0.568,True,
train,2605,cpbsd_instance_3278_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3278_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3278_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,76.67849588394165,76.6802749633789,0.0099675207335502,1.7091296119650732,0.632,0.632,True,
train,2606,cpbsd_instance_3279_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3279_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3279_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,46.684041023254395,46.68578815460205,0.009639056238545643,1.6271238308211398,0.64,0.64,True,
train,2607,cpbsd_instance_327_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_327_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_327_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,132.87427592277527,132.8760597705841,0.009442598037473472,1.47559341193937,0.628,0.628,True,
train,2608,cpbsd_instance_3280_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3280_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3280_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,61.68391394615173,61.685689210891724,0.009851573915797707,1.7161253643893042,0.532,0.532,True,
train,2609,cpbsd_instance_3281_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3281_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3281_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.02641892433167,300.02820920944214,0.017531740287873323,1.7158555476220048,0.628,0.628,True,
train,2610,cpbsd_instance_3282_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3282_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_014/cpbsd_instance_3282_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,49.13085198402405,49.13262701034546,0.00951779189573976,1.4235737192514686,0.528,0.528,True,
