split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,1,cpbsd_instance_001_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_001_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_001_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,12.049438953399658,12.052695035934448,0.00981302782756647,1.8609463507295343,0.676,0.676,True,
train,2,cpbsd_instance_002_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_002_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_002_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0160038471222,300.01791191101074,0.011767456464503475,1.523715629811978,0.512,0.512,True,
train,3,cpbsd_instance_003_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_003_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_003_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,163.88968515396118,163.891521692276,0.009981978405923094,1.572185893587035,0.552,0.552,True,
train,4,cpbsd_instance_004_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_004_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_004_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,14.65634799003601,14.65817403793335,0.009792473159454838,1.74517572757058,0.536,0.536,True,
train,5,cpbsd_instance_005_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_005_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_005_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,70.03587412834167,70.0377459526062,0.00968832202916773,1.5533595030777316,0.468,0.468,True,
train,6,cpbsd_instance_006_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_006_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_006_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,49.17511796951294,49.17715883255005,0.009886129540354139,1.628873462507015,0.58,0.58,True,
train,7,cpbsd_instance_007_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_007_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_007_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,94.29892492294312,94.30070900917053,0.009808038297455489,1.6381433338190212,0.632,0.632,True,
train,8,cpbsd_instance_008_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_008_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_008_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,117.4647262096405,117.46652102470398,0.009638054527497117,1.7012752630819026,0.54,0.54,True,
train,9,cpbsd_instance_009_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_009_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_009_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.00822401046753,300.0100739002228,0.019285368592097365,1.7845015218242841,0.552,0.552,True,
train,10,cpbsd_instance_010_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_010_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_001/cpbsd_instance_010_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,49.475959062576294,49.4778048992157,0.009578993137293308,1.760838019678541,0.624,0.624,True,
