split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,2401,cpbsd_instance_3092_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3092_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3092_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0072588920593,300.0091848373413,0.014109143221874931,1.4945466355559254,0.556,0.556,True,
train,2402,cpbsd_instance_3093_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3093_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3093_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,58.427106857299805,58.42889595031738,0.009173541680010049,1.6127481036777012,0.612,0.612,True,
train,2403,cpbsd_instance_3094_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3094_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3094_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,219.67559099197388,219.67741322517395,0.00979712441406533,1.5704854604573006,0.604,0.604,True,
train,2404,cpbsd_instance_3095_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3095_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3095_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,239.69464492797852,239.696439743042,0.00969337757251966,1.660097243928045,0.568,0.568,True,
train,2405,cpbsd_instance_3096_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3096_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3096_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,110.70350694656372,110.70540404319763,0.009363124292135656,1.6072381773642284,0.648,0.648,True,
train,2406,cpbsd_instance_3097_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3097_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3097_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,155.4039900302887,155.40577793121338,0.009700876647613443,1.718696436527373,0.596,0.596,True,
train,2407,cpbsd_instance_3098_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3098_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3098_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0070700645447,300.00889587402344,0.01997037038183005,1.5517334276789732,0.52,0.52,True,
train,2408,cpbsd_instance_3099_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3099_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3099_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,169.10349202156067,169.10541009902954,0.00987356136984806,1.4060510849177212,0.544,0.544,True,
train,2409,cpbsd_instance_309_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_309_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_309_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,57.06081509590149,57.062613010406494,0.009271773505480876,1.695525258257823,0.552,0.552,True,
train,2410,cpbsd_instance_3100_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3100_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_013/cpbsd_instance_3100_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,181.22107219696045,181.2228901386261,0.009815171828472677,1.573053933088837,0.584,0.584,True,
