split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,3401,cpbsd_instance_4001_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4001_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4001_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,125.99066305160522,125.99256014823914,0.009543308250766998,1.7189793715372206,0.596,0.596,True,
train,3402,cpbsd_instance_4002_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4002_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4002_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0070939064026,300.00889587402344,0.012050573651966589,1.5592242573010668,0.568,0.568,True,
train,3403,cpbsd_instance_4003_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4003_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4003_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,91.42828392982483,91.4301929473877,0.00982345775084237,1.650416744641761,0.524,0.524,True,
train,3404,cpbsd_instance_4004_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4004_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4004_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,188.89424109458923,188.89606976509094,0.00965473271388788,1.753384772758855,0.552,0.552,True,
train,3405,cpbsd_instance_4005_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4005_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4005_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,199.26816201210022,199.26997089385986,0.009855891511984701,1.6019544834450612,0.532,0.532,True,
train,3406,cpbsd_instance_4006_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4006_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4006_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,62.315990924835205,62.31795907020569,0.009510749615874612,1.7001478476254146,0.592,0.592,True,
train,3407,cpbsd_instance_4007_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4007_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4007_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,108.64886403083801,108.65067291259766,0.00946265492191004,1.759512564010827,0.7,0.7,True,
train,3408,cpbsd_instance_4008_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4008_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4008_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,225.98437690734863,225.986172914505,0.00981011342463708,1.5338278696671184,0.54,0.54,True,
train,3409,cpbsd_instance_4009_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4009_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4009_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,52.54054403305054,52.54233908653259,0.0099320965505196,1.6849874330149137,0.572,0.572,True,
train,3410,cpbsd_instance_400_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_400_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_400_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,200.8510389328003,200.85284614562988,0.009730611719662694,1.5922754195628617,0.552,0.552,True,
train,3411,cpbsd_instance_4010_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4010_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4010_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0088310241699,300.01061606407166,0.025508698234690857,1.3726193313377018,0.528,0.528,True,
train,3412,cpbsd_instance_4011_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_4011_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_018/cpbsd_instance_4011_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,202.13040709495544,202.13218522071838,0.009695284244808198,1.6255005209534257,0.572,0.572,True,
