split,index_in_split,filename,instance_path,result_path,solver_status,runtime,wall_time,mip_gap,objective,x_positive_rate,x_mean,has_solution,error
train,2801,cpbsd_instance_3456_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3456_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3456_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,43.239572048187256,43.24150109291077,0.009453684609366474,1.6616605277854934,0.6,0.6,True,
train,2802,cpbsd_instance_3457_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3457_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3457_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,88.62291598320007,88.62478303909302,0.00997112580578908,1.6619078629569208,0.568,0.568,True,
train,2803,cpbsd_instance_3458_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3458_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3458_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,92.16154503822327,92.16336011886597,0.009202061630492215,1.7483229477964306,0.588,0.588,True,
train,2804,cpbsd_instance_3459_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3459_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3459_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,50.809792041778564,50.81160092353821,0.009604431507359486,1.753729378722073,0.616,0.616,True,
train,2805,cpbsd_instance_345_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_345_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_345_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,57.12351703643799,57.12535905838013,0.00946972947320391,1.7595178343721039,0.604,0.604,True,
train,2806,cpbsd_instance_3460_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3460_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3460_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,106.82765197753906,106.82943391799927,0.00990552332925556,1.402436976261794,0.552,0.552,True,
train,2807,cpbsd_instance_3461_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3461_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3461_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,188.83043694496155,188.83226013183594,0.009998297253319974,1.7308533378531412,0.544,0.544,True,
train,2808,cpbsd_instance_3462_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3462_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3462_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,70.70332288742065,70.70512819290161,0.009921568422121866,1.6432985838958365,0.528,0.528,True,
train,2809,cpbsd_instance_3463_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3463_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3463_N5_K50_normal_rho0.0_full_hvhm__mb.json,2,49.29500198364258,49.29681706428528,0.009917913582640226,1.6551199601450457,0.544,0.544,True,
train,2810,cpbsd_instance_3464_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_gcn_single_setting_n5_normal_rho0_full_hvhm/all_instances/cpbsd_instance_3464_N5_K50_normal_rho0.0_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/cpbsd_mb_labels_chunked_run1/train/train_chunk_015/cpbsd_instance_3464_N5_K50_normal_rho0.0_full_hvhm__mb.json,9,300.0172748565674,300.0190589427948,0.02555446057578826,1.4987995410258954,0.508,0.508,True,
