instance_id,seed,n,k,method,revenue_in_sample,revenue_out_sample,solver_runtime,status_code,result_path,gcn_inference_time,candidate_generation_time,bundle_space_size,bundle_space_fraction,full_bundle_space_size,raw_customer_bundle_count,unique_threshold_bundle_count,threshold,ratio_to_bsp,ratio_to_cpbsd_a,run_root
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260413,10,50,FCP-pruned-MB,3.3228964206740907,2.173379366555461,54.17946791648865,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.11533498764038086,8.225440979003906e-05,24,0.0234375,1024,50,24,0.5,1.1277787797476386,1.0275063213309257,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260413,10,50,BSP,2.946408001591988,2.1630113663082207,7.961924076080322,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1024,,,,1.0,0.9110885395102479,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260413,10,50,CPBSD-A,3.233942557521158,2.4073384505908146,300.31119298934937,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1024,,,,1.0975881669387983,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260414,10,50,FCP-pruned-MB,3.229598180748731,1.8373028579423838,174.80151772499084,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.11532902717590332,8.225440979003906e-05,25,0.0244140625,1024,50,25,0.5,1.139161894288525,1.1311760425621629,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260414,10,50,BSP,2.8350651447710233,1.9410677580626288,4.5874340534210205,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1024,,,,1.0,0.9929897130808173,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260414,10,50,CPBSD-A,2.8550800752759495,2.022270753526686,300.19731879234314,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1024,,,,1.0070597779884676,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260415,10,50,FCP-pruned-MB,3.071162261484854,1.8838494305759335,159.6376030445099,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.12236809730529785,8.082389831542969e-05,26,0.025390625,1024,50,26,0.5,1.0801361522964048,1.100373789972637,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260415,10,50,BSP,2.8433103132002966,2.13309344765949,9.595529794692993,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1024,,,,1.0,1.0187361913895818,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260415,10,50,CPBSD-A,2.7910172792840013,2.382925072856781,300.22834181785583,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1024,,,,0.9816083972004319,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260416,10,50,FCP-pruned-MB,3.0840204437801266,2.2643082373933696,93.31033706665039,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260416/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.2682969570159912,0.00016617774963378906,29,0.0283203125,1024,50,29,0.5,1.2031458904168573,1.0772248042969637,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260416
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260416,10,50,BSP,2.5632971598411873,2.2530262282174505,4.029436826705933,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260416/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1024,,,,1.0,0.8953401352879448,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260416
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260416,10,50,CPBSD-A,2.8629311462920417,2.4716661364997994,300.14875411987305,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260416/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1024,,,,1.1168939720080753,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260416
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260417,10,50,FCP-pruned-MB,2.720729387500603,2.216492335107302,103.99975085258484,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260417/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__fcp_pruned_mb.json,0.08167290687561035,8.606910705566406e-05,26,0.025390625,1024,50,26,0.5,1.162460254036588,1.0505930572735516,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260417
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260417,10,50,BSP,2.3404923979576933,2.201947249832449,8.599362134933472,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260417/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__bsp.json,,,,,1024,,,,1.0,0.9037668631038499,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260417
cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm,20260417,10,50,CPBSD-A,2.589708135480458,2.459084254798262,300.11525797843933,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260417/results/cpbsd_instance_001_N10_K50_normal_rho0.5_full_hvhm__cpbsd_a.json,,,,,1024,,,,1.1064800457118467,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/normal_rho0.5_full_hvhm/runs/seed_20260417
