instance_id,seed,n,k,method,revenue_in_sample,revenue_out_sample,solver_runtime,status_code,result_path,gcn_inference_time,candidate_generation_time,bundle_space_size,bundle_space_fraction,full_bundle_space_size,raw_customer_bundle_count,unique_threshold_bundle_count,threshold,ratio_to_bsp,ratio_to_cpbsd_a,run_root
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260413,10,50,FCP-pruned-MB,2.9653366096801794,2.5653271637345965,188.88584399223328,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__fcp_pruned_mb.json,0.08121204376220703,8.988380432128906e-05,29,0.0283203125,1024,50,29,0.5,1.0385893275847877,1.0195464421470197,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260413,10,50,BSP,2.8551579829690645,2.5256107479623906,7.5407350063323975,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__bsp.json,,,,,1024,,,,1.0,0.9816646628922602,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260413,10,50,CPBSD-A,2.9084860552655183,2.618325198085461,300.1071710586548,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260413/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__cpbsd_a.json,,,,,1024,,,,1.0186778008833677,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260413
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260414,10,50,FCP-pruned-MB,2.719428520342831,2.510597545388009,188.6639440059662,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__fcp_pruned_mb.json,0.08388018608093262,7.700920104980469e-05,27,0.0263671875,1024,50,27,0.5,0.9921323224794945,1.015776123050298,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260414,10,50,BSP,2.7409937754538145,2.5346685563255456,6.01741099357605,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__bsp.json,,,,,1024,,,,1.0,1.0238312975347017,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260414,10,50,CPBSD-A,2.677192797342583,2.5785878034863323,300.32187700271606,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260414/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__cpbsd_a.json,,,,,1024,,,,0.9767234137185633,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260414
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260415,10,50,FCP-pruned-MB,2.948781598189798,2.531243544385067,221.7122929096222,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__fcp_pruned_mb.json,0.08130502700805664,7.510185241699219e-05,31,0.0302734375,1024,50,30,0.5,1.0361998991140422,1.0029707993202714,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260415,10,50,BSP,2.8457651855699133,2.495808372883484,6.351035833358765,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__bsp.json,,,,,1024,,,,1.0,0.9679317670053994,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260415,10,50,CPBSD-A,2.940047307646675,2.6580151728444195,300.215283870697,9,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260415/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__cpbsd_a.json,,,,,1024,,,,1.0331306752063876,1.0,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260415
cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm,20260416,10,50,FCP-pruned-MB,2.680953890948301,2.516170118519752,133.36415100097656,2,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260416/results/cpbsd_instance_001_N10_K50_logit_rho0.0_full_hvhm__fcp_pruned_mb.json,0.13980793952941895,0.00016999244689941406,24,0.0234375,1024,50,24,0.5,1.0000859394849264,1.0221198553110766,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/fcp_mb_phase2_selected_n10_n30_5inst/n10/logit_rho0.0_full_hvhm/runs/seed_20260416
